job_id,job_benefits
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Salary negotiable</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">100% salary during 2-month probation</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Full-salary insurance starting right from probation period</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">3 times bonus per year</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Health check once per year</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Health care insurance package</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Attractive training budget for each employee per year for personal training &amp; Premium Udemy Online Learning Account</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Oversea training opportunities</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Numerous internal activities: team bonding, team training,...</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Gifts for each employee on 30/4,1/5; 2/9....(in cash)</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Bonus for employee having Korean certificates or Software Test certificate</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">5 working days per week with flexible check-in</span></li>
</ul>, "
2034120,"<p>M&ocirc;i trường l&agrave;m nghề t&agrave;i ch&iacute;nh chuy&ecirc;n nghiệp<br />L&agrave;m việc với tinh thần l&agrave;m chủ, s&aacute;ng tạo v&agrave; th&aacute;ch thức<br />Thu nhập xứng đ&aacute;ng theo năng lực v&agrave; gi&aacute; trị đ&oacute;ng g&oacute;p<br />Package lương trung b&igrave;nh l&ecirc;n đến 15-16 th&aacute;ng/năm<br />Nhận lại phần thu nhập đ&atilde; khấu trừ nếu đạt thử việc (Thời gian thử việc 2 th&aacute;ng, hưởng 85% lương); xem x&eacute;t thay đổi thu nhập h&agrave;ng năm<br />Tham gia BHXH, BHYT, BHTN theo đ&uacute;ng quy định luật lao động<br />C&aacute;c bảo hiểm sức khỏe v&agrave; bảo hiểm tai nạn 24/24<br />Kh&ocirc;ng gian l&agrave;m việc mở với trang thiết bị hiện đại<br />C&aacute;c hoạt động văn h&oacute;a, thiện nguyện phong ph&uacute; v&agrave; s&ocirc;i nổi</p>, "
2034121,"<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Mức lương thưởng hấp dẫn</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Lương th&aacute;ng 13, x&eacute;t tăng lương h&agrave;ng năm</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Qu&agrave; tặng h&agrave;ng th&aacute;ng, h&agrave;ng qu&yacute; v&agrave; c&aacute;c hoạt động teamibuilding</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Voucher tr&ecirc;n Capichi App cho nh&acirc;n vi&ecirc;n</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Đảm bảo c&aacute;c quyền lợi về BHXH v&agrave; c&aacute;c quyền lợi kh&aacute;c theo quy định</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">M&ocirc;i trường trẻ, năng động, tư duy l&agrave;m chủ sản phẩm</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">M&ocirc;i trường l&agrave;m việc Đa Văn H&oacute;a</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Nghỉ thứ 7, CN</span></li>
</ul>, "
2034123,"<p>Được x&eacute;t tăng lương theo định kỳ hoặc theo năng lực kh&ocirc;ng giới hạn thời gian.<br />Thưởng lễ, Tết, phụ cấp ăn trưa,... theo chế độ của C&ocirc;ng ty.<br />Du lịch nghỉ m&aacute;t 01 lần/năm.<br />Được tham gia c&aacute;c kh&oacute;a đ&agrave;o tạo theo lĩnh vực chuy&ecirc;n m&ocirc;n của Tổng c&ocirc;ng ty ở trong nước v&agrave; nước ngo&agrave;i.<br />M&ocirc;i trường l&agrave;m việc chuy&ecirc;n nghiệp, trẻ trung, năng động.<br />Đ&oacute;ng BHXH, BHYT, BH sức khỏe v&agrave; hưởng c&aacute;c chế độ theo quy định của Nh&agrave; nước.<br />Thời gian l&agrave;m việc: 8h &ndash; 18h từ Thứ 2 &ndash; Thứ 5; 8h &ndash; 17h Thứ 6</p>, "
2034124,"<p>Được x&eacute;t tăng lương theo định kỳ hoặc theo năng lực kh&ocirc;ng giới hạn thời gian.<br />Thưởng lễ, Tết, phụ cấp ăn trưa,... theo chế độ của C&ocirc;ng ty.<br />Du lịch nghỉ m&aacute;t 01 lần/năm.<br />Được tham gia c&aacute;c kh&oacute;a đ&agrave;o tạo theo lĩnh vực chuy&ecirc;n m&ocirc;n của Tổng c&ocirc;ng ty ở trong nước v&agrave; nước ngo&agrave;i.<br />M&ocirc;i trường l&agrave;m việc chuy&ecirc;n nghiệp, trẻ trung, năng động.<br />Đ&oacute;ng BHXH, BHYT, BH sức khỏe v&agrave; hưởng c&aacute;c chế độ theo quy định của Nh&agrave; nước.<br />Thời gian l&agrave;m việc: 8h &ndash; 18h từ Thứ 2 &ndash; Thứ 5; 8h &ndash; 17h Thứ 6</p>, "
2034125,"<p>Được x&eacute;t tăng lương theo định kỳ hoặc theo năng lực kh&ocirc;ng giới hạn thời gian.<br />Thưởng lễ, Tết, phụ cấp ăn trưa,... theo chế độ của C&ocirc;ng ty.<br />Du lịch nghỉ m&aacute;t 01 lần/năm.<br />Được tham gia c&aacute;c kh&oacute;a đ&agrave;o tạo theo lĩnh vực chuy&ecirc;n m&ocirc;n của Tổng c&ocirc;ng ty ở trong nước v&agrave; nước ngo&agrave;i.<br />M&ocirc;i trường l&agrave;m việc chuy&ecirc;n nghiệp, trẻ trung, năng động.<br />Đ&oacute;ng BHXH, BHYT, BH sức khỏe v&agrave; hưởng c&aacute;c chế độ theo quy định của Nh&agrave; nước.<br />Thời gian l&agrave;m việc: 8h &ndash; 18h từ Thứ 2 &ndash; Thứ 5; 8h &ndash; 17h Thứ 6</p>, "
2034126,"<p>Được x&eacute;t tăng lương theo định kỳ hoặc theo năng lực kh&ocirc;ng giới hạn thời gian.<br />Thưởng lễ, Tết, phụ cấp ăn trưa,... theo chế độ của C&ocirc;ng ty.<br />Du lịch nghỉ m&aacute;t 01 lần/năm.<br />Được tham gia c&aacute;c kh&oacute;a đ&agrave;o tạo theo lĩnh vực chuy&ecirc;n m&ocirc;n của Tổng c&ocirc;ng ty ở trong nước v&agrave; nước ngo&agrave;i.<br />M&ocirc;i trường l&agrave;m việc chuy&ecirc;n nghiệp, trẻ trung, năng động.<br />Đ&oacute;ng BHXH, BHYT, BH sức khỏe v&agrave; hưởng c&aacute;c chế độ theo quy định của Nh&agrave; nước.<br />Thời gian l&agrave;m việc: 8h &ndash; 18h từ Thứ 2 &ndash; Thứ 5; 8h &ndash; 17h Thứ 6</p>, "
2034127,"<p>Được x&eacute;t tăng lương theo định kỳ hoặc theo năng lực kh&ocirc;ng giới hạn thời gian.<br />Thưởng lễ, Tết, phụ cấp ăn trưa,... theo chế độ của C&ocirc;ng ty.<br />Du lịch nghỉ m&aacute;t 01 lần/năm.<br />Được tham gia c&aacute;c kh&oacute;a đ&agrave;o tạo theo lĩnh vực chuy&ecirc;n m&ocirc;n của Tổng c&ocirc;ng ty ở trong nước v&agrave; nước ngo&agrave;i.<br />M&ocirc;i trường l&agrave;m việc chuy&ecirc;n nghiệp, trẻ trung, năng động.<br />Đ&oacute;ng BHXH, BHYT, BH sức khỏe v&agrave; hưởng c&aacute;c chế độ theo quy định của Nh&agrave; nước.<br />Thời gian l&agrave;m việc: 8h &ndash; 18h từ Thứ 2 &ndash; Thứ 5; 8h &ndash; 17h Thứ 6</p>, "
2034128,"<p>Được x&eacute;t tăng lương theo định kỳ hoặc theo năng lực kh&ocirc;ng giới hạn thời gian.<br />Thưởng lễ, Tết, phụ cấp ăn trưa,... theo chế độ của C&ocirc;ng ty.<br />Du lịch nghỉ m&aacute;t 01 lần/năm.<br />Được tham gia c&aacute;c kh&oacute;a đ&agrave;o tạo theo lĩnh vực chuy&ecirc;n m&ocirc;n của Tổng c&ocirc;ng ty ở trong nước v&agrave; nước ngo&agrave;i.<br />M&ocirc;i trường l&agrave;m việc chuy&ecirc;n nghiệp, trẻ trung, năng động.<br />Đ&oacute;ng BHXH, BHYT, BH sức khỏe v&agrave; hưởng c&aacute;c chế độ theo quy định của Nh&agrave; nước.<br />Thời gian l&agrave;m việc: 8h &ndash; 18h từ Thứ 2 &ndash; Thứ 5; 8h &ndash; 17h Thứ 6</p>, "
2034129,"<p>Được x&eacute;t tăng lương theo định kỳ hoặc theo năng lực kh&ocirc;ng giới hạn thời gian.<br />Thưởng lễ, Tết, phụ cấp ăn trưa,... theo chế độ của C&ocirc;ng ty.<br />Du lịch nghỉ m&aacute;t 01 lần/năm.<br />Được tham gia c&aacute;c kh&oacute;a đ&agrave;o tạo theo lĩnh vực chuy&ecirc;n m&ocirc;n của Tổng c&ocirc;ng ty ở trong nước v&agrave; nước ngo&agrave;i.<br />M&ocirc;i trường l&agrave;m việc chuy&ecirc;n nghiệp, trẻ trung, năng động.<br />Đ&oacute;ng BHXH, BHYT, BH sức khỏe v&agrave; hưởng c&aacute;c chế độ theo quy định của Nh&agrave; nước.<br />Thời gian l&agrave;m việc: 8h &ndash; 18h từ Thứ 2 &ndash; Thứ 5; 8h &ndash; 17h Thứ 6</p>, "
2034130,"Được hưởng lương phản ánh đúng năng lực và cạnh tranh trên thị trường, Phụ cấp ngoài lương: Ăn sáng, ăn trưa tại Công ty, Được đánh giá năng lực làm việc theo quý/năm và nâng cấp bậc trong công việc; làm việc, cộng tác cùng đội ngũ nhân sự chất lượng cao, Được cung cấp trang thiết bị làm việc (Macbook, Laptop, LCD 24”…), Làm việc 5 ngày trên 1 tuần (nghỉ thứ 7 chủ nhật), Cơ hội tham gia các khóa đào tạo chuyên môn, nâng cao kỹ năng thực hiện công việc, kỹ năng mềm và thi các chứng chỉ CNTT, Môi trường làm việc trẻ trung, năng động, được tạo điều kiện để phát huy tối đa năng lực, nhiều cơ hội thăng tiến, Văn phòng làm việc hiện đại, không gian mở, tòa nhà không chung với các công ty khác, Chế độ nghỉ phép và bảo hiểm (BHXH-BHYT-BHTN) theo quy định pháp luật, Chế độ Bảo hiểm sức khỏe cho bản thân và người nhà, Hỗ trợ chi phí đi công tác, Tham gia các hoạt động văn hóa nội bộ, team building, nghỉ mát hàng năm, Chế độ mừng kết hôn, quà nhân ngày Lễ/ Tết và các chế độ phúc lợi khác, "
2034131,"Competitive salary, Health insurance & social insurance packages according to Labor law, Monthly Birthday, Christmas day, New Year Party, Yearly Company trip..., Annual leaves per year, Dedicated milestones & recognition with company growth & success, "
2034132,"Competitive salary, Health insurance & social insurance packages according to Labor law, Monthly Birthday, Christmas day, New Year Party, Yearly Company trip..., Annual leaves per year, Dedicated milestones & recognition with company growth & success, "
2034133,"Competitive salary, Health insurance & social insurance packages according to Labor law, Monthly Birthday, Christmas day, New Year Party, Yearly Company trip..., Annual leaves per year, Dedicated milestones & recognition with company growth & success, "
2034134,"Competitive salary, Health insurance & social insurance packages according to Labor law, Monthly Birthday, Christmas day, New Year Party, Yearly Company trip..., Annual leaves per year, Dedicated milestones & recognition with company growth & success, "
2034135,"Competitive salary, Health insurance & social insurance packages according to Labor law, Monthly Birthday, Christmas day, New Year Party, Yearly Company trip..., Annual leaves per year, Dedicated milestones & recognition with company growth & success, "
2034136,"Competitive salary, Health insurance & social insurance packages according to Labor law, Monthly Birthday, Christmas day, New Year Party, Yearly Company trip..., Annual leaves per year, Dedicated milestones & recognition with company growth & success, "
2034137,"<p>Được x&eacute;t tăng lương theo định kỳ hoặc theo năng lực kh&ocirc;ng giới hạn thời gian.<br />Thưởng lễ, Tết, phụ cấp ăn trưa,... theo chế độ của C&ocirc;ng ty.<br />Du lịch nghỉ m&aacute;t 01 lần/năm.<br />Được tham gia c&aacute;c kh&oacute;a đ&agrave;o tạo theo lĩnh vực chuy&ecirc;n m&ocirc;n của Tổng c&ocirc;ng ty ở trong nước v&agrave; nước ngo&agrave;i.<br />M&ocirc;i trường l&agrave;m việc chuy&ecirc;n nghiệp, trẻ trung, năng động.<br />Đ&oacute;ng BHXH, BHYT, BH sức khỏe v&agrave; hưởng c&aacute;c chế độ theo quy định của Nh&agrave; nước.<br />Thời gian l&agrave;m việc: 8h &ndash; 18h từ Thứ 2 &ndash; Thứ 5; 8h &ndash; 17h Thứ 6</p>, "
2034138,"<p style="text-align: justify;"><strong><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Insurance and Salary</span></strong></p>
<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Vietnam labor regulations</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Healthy Insurance</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Competitive and high salary</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Review salary twice a year (April and October (exceptional))</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">13th month-salary</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Reward of the end the year</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Raised on for achieving English and Technical certificates</span></li>
</ul>
<p style="text-align: justify;"><strong><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Training and Onsite</span></strong></p>
<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Onsite opportunity (Singapore or Australia)</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Trained soft skills and SCRUM/Agile</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Taking part in a clear, pre-defined training path along the career path on Microsoft Learning platform, PluralSight, etc.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Evaluating skill progress via courses&rsquo; exams</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Utilize unlimited courses on training platforms to broaden your own knowledge and competency</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Real environment provided (Cloud credit, software/tools licenses, etc.) for R&amp;D and practice</span></li>
</ul>
<p style="text-align: justify;"><strong><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Career Path</span></strong></p>
<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Career Path clearly</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Projects in many domain</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Everyone is willing to support each other.</span></li>
</ul>
<p style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;"><strong>Activities</strong></span></p>
<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Office happy hours, Teambuilding, Company trip, Wedding, Birthday, &hellip;</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Sport clubs: soccer, badminton, games,&hellip;</span></li>
</ul>, "
2034139,"<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Monthly salary and bonuses are paid in full, including a 13th-month bonus, and 12 days of annual leave.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Social Insurance, Health Insurance, and Unemployment Insurance are provided in accordance with legal regulations.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Salary reviews are conducted twice a year.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">A professional, friendly, and dynamic work environment.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Opportunities for advancement and career growth to higher positions.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Training and professional development are provided.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Exposure to and development of the latest technology products in Vietnam.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Saturdays and Sundays off</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Competitive salary.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Free lunch and dinner. (There is a private chef to cook)</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">The working environment is cozy and comfortable.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">The company often organizes party activities for employees.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Holiday activities</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Training plan to improve professional and technical capacity.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Working Time: 8:30 am. to 5:30 pm, Lunch break: 12pm - 13pm</span></li>
</ul>
<p style="text-align: justify;">&nbsp;</p>
<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">每月工资和奖金全额支付，包括第十三个月奖金，以及12天年假。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">按照法律规定提供社会保险、健康保险和失业保险。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">每年进行两次薪资审查。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">提供专业、友好和充满活力的工作环境。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">有机会晋升和职业发展到更高的职位。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">提供培训和职业发展。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">接触和开发越南最新的科技产品。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">周六和周日休息</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">有竞争力的薪水。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">提供免费午餐和晚餐（有私人厨师提供烹饪）。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">舒适宜人的工作环境。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">公司经常为员工组织派对活动。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">节假日活动。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">培训计划以提高专业和技术能力。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">工作时间：上午8:30至下午5:30，午餐休息时间：12:00-13:00。</span></li>
</ul>, "
2034140,"<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Monthly salary and bonuses are paid in full, including a 13th-month bonus, and 12 days of annual leave.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Social Insurance, Health Insurance, and Unemployment Insurance are provided in accordance with legal regulations.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Salary reviews are conducted twice a year.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">A professional, friendly, and dynamic work environment.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Opportunities for advancement and career growth to higher positions.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Training and professional development are provided.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Exposure to and development of the latest technology products in Vietnam.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Saturdays and Sundays off</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Competitive salary.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Free lunch and dinner. (There is a private chef to cook)</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">The working environment is cozy and comfortable.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">The company often organizes party activities for employees.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Holiday activities</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Training plan to improve professional and technical capacity.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Working Time: 8:30 am. to 5:30 pm, Lunch break: 12pm - 13pm</span></li>
</ul>
<p style="text-align: justify;">&nbsp;</p>
<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">每月工资和奖金全额支付，包括第十三个月奖金，以及12天年假。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">按照法律规定提供社会保险、健康保险和失业保险。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">每年进行两次薪资审查。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">提供专业、友好和充满活力的工作环境。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">有机会晋升和职业发展到更高的职位。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">提供培训和职业发展。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">接触和开发越南最新的科技产品。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">周六和周日休息</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">有竞争力的薪水。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">提供免费午餐和晚餐（有私人厨师提供烹饪）。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">舒适宜人的工作环境。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">公司经常为员工组织派对活动。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">节假日活动。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">培训计划以提高专业和技术能力。</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">工作时间：上午8:30至下午5:30，午餐休息时间：12:00-13:00。</span></li>
</ul>, "
2034141,"<ul>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">Competitive salary and benefits package.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">A collaborative and supportive work environment.</span></li>
<li style="text-align: justify;"><span style="font-family: Roboto, Helvetica, Verdana, Arial, sans-serif; font-size: 15px;">A chance to learn and grow your career in a rapidly evolving field</span></li>
